,Texto,Noticia,Frase/Pensamiento,Microficción
8699,"-Padre, Dios nos va a castigar.
-No tanto como me castigan tus caderas cuando veo que te alejas. #jueverotic",0,0,1
8700,Entre sus brazos olvidaba que ella estaba casada y él era el segundo plato. Entre sus piernas que ambos eran mortales. #jueverotic,0,0,1
8701,"- ¿Para qué quiere tres hachas? - le preguntó curioso.
- Tengo una familia numerosa - e impaciente- respondió sonriendo.",0,0,1
8702,Los hoyuelos de tu espalda siguen siendo mi punto geográfico favorito. #jueverotic,0,0,1
8703,Sin darme cuenta mis manos aún buscan tu cadera y la estrechan imaginariamente contra mi entrepierna. #jueverotic,0,0,1
8704,"Tú tratando de olvidarme. Mientras, yo escucho los audios que me grabadas con los orgasmos que te robaba con mis letras #jueverotic",0,0,1
8705,"@DagmarSola @erredeviturro @JJ_Kastle @informatifarero @CorbiLoreto @Ikormar @MaruBV13 Yo también, por favor.",0,0,1
8706,"Todos mienten.
Le mandó a su amado un mensaje de despedida encapsulado en una romántica canción minutos cantes de acurrucarse en los brazos de su marido. #monoficción",0,0,1
8707,"-Cuelga tú.
-No, tú primero.
-Los dos a la vez.
-Va. 1, 2 y 3...
-No has colgado.
-Tú tampoco.",0,0,1
8708,¿Hay alguien ahí? Recibieron en el control de mando. El teniente mandó borrarlo de inmediato del registro y llamó a un conocido mafioso interestelar que se dedicaba a esclavizar civilizaciones para venderlas al mejor postor. #monoficción,0,0,1
8709,Las voces gritaban y jaleaban al siniestro Tyler y al divertido Butch. La pelea por el control de su cabeza había comenzado.,0,0,1
8710,"De tanto reprimir pestañear para ganar competencias de mirada fija, Sofía no puede cerrar los ojos para dormir",0,0,1
8711,"Aquel martes durante el embarque todos le miraban perturbados. Así fue como pasó desapercibido el terrorista, mientras la multitud trataba de adivinar si el disfraz de su gancho era de payaso o de joker.  #martesmge",0,0,1
8712,"- Aquel martes durante el embarque la vaca que iba detrás mío me empujó. 
Su padre lo miró entre enojado y decepcionado.
-¿Cómo te dejas? Por pequeño o por cordial que seas eres un león, aunque estés en el arca de Noé.
#martesmge",0,0,1
8713,"-Si le eligen los ciudadanos, ¿cómo va a luchar contra la corrupción?
El político no pudo aguantar la risa.",0,0,1
8714,Nunca pensó que decirle a aquella mujer en el after eso de vendería mi alma al diablo por coger contigo fuera a suceder de verdad...,0,0,1
8715,Cuando se le acabaron las migas de pan Hansel empezó a usar partes del cuerpo de Gretel.,0,0,1
8716,Creía que el inframundo era la culpa por matar a un peatón. En el infierno supo que era peor que ese hombre le atropellara una y otra vez.,0,0,1
8717,"El infierno era como un mal de amor eterno, sólo dolía cuando respirabas.",0,0,1
8718,"- No tengo dinero agente.
- Hágame una mamada.
Se bajó del carro sonriendo, le quitó la gorra y la lanzó al carril central.",0,0,1
8719,"A medianoche, las estufas del mundo dejaron escapar su gas. #CuentosDe10",0,0,1
8720,"Encendió un cigarro con la estufa, y también la casa.  #CuentosDe10",0,0,1
8721,"Calentó su corazón en la estufa, esperando que cobrara vida.
 #CuentosDe10",0,0,1
8722,"Mi cuerpo, estufa de emociones, no soporta más tu ausencia.
 #CuentosDe10",0,0,1
8723,@EnriquezGaldino @ONU_es @OVCSocial @M_RSeccion @EsUnMicrocuento @iMicrocuentos Educación.,0,0,1
8724,"AMOR EN TIEMPOS DE FACEBOOK
-Ya no me amas, solo andas con otras por ahí.
-Amor, yo no decido quien le da me gusta a las canciones que te dedico...
-Sí claro.
-¿Entonces también tengo algo con Luis? Suele poner algo en las canciones que publico.
-No es lo mismo.
-...",0,0,1
8725,"El martes en la oficina es la competición oficial de torres de clips. Nuestro jefe hace que no se entera, como cuando hacemos horas extra. #martesmge",0,0,1
8726,"@megustaescribir Un martes me subí al avión, huyendo de un país en bancarrota, cargado de sueños y una promesa. Ahora me niego a cumplirla, no volveré, ahora este es mi hogar. #martesmge",0,0,1
8727,"Los martes en la oficina revisaba metódicamente todas las redes sociales de ella, esperando encontrar el mensaje encriptado en el que le pidiera que volviera. #martesmge",0,0,1
8728,"El martes en la oficina Sebastián descubre, mientras se asfixia, que el enclenque de Luis no va a tolerar más que le robe su comida.

#martesmge",0,0,1
8729,"El martes en la oficina todos son increíblemente educados después de que, un mal lunes, la secretaria, harta, grapara a la mesa esa mano larga.

#martesmge",0,0,1
8730,"El martes en la oficina la fantasía de aparecer armado que revolotea los lunes se transforma en ilusión de que llegue la noche del jueves.

#martesmge",0,0,1
8731,"El martes en la oficina se derrumbó el edificio por el terremoto. Desde entonces tratamos de que el jefe entienda que los fantasmas no trabajan.

#martesmge",0,0,1
8732,@marta_bennoda @BenjaGM4 @Mralexxyoung Pues yo estoy haciendo mi aportación de mensajes.,0,0,1
8733,"El martes en la oficina me sirvió para  sacar mi rabia reprimida. También para descubrir que la carne humana sabe mejor que la de cerdo.

#martesmge",0,0,1
8734,@Sheelag6 ¿te asustó?,0,0,1
8735,"- Entonces, ¿Por ser el hijo del secretario no va a hacer nada?
- Señorita, comprenda...
Otra violación más quedó impune.",0,0,1
8736,@MariaLeiva93 De mi libro Juego de niños. Público microrrelatos cada día en @Narratorio https://t.co/XSS05teq8V,0,0,1
8737,- Gooool- gritó emocionado. Luis odiaba perder. Carlos lo supo cuando le ahorcó con el cable del mando de la Play Station.,0,0,1
8738,El hermano de Luis acabo con la competencia de enamorados por ver quién colgaba primero con un sartenazo en la cabeza.,0,0,1
8739,Saúl miraba cómo se terminaba la sopa su compañero y sonrió satisfecho. En unas horas nadie le disputaría el cargo de director.,0,0,1
8740,"@Gamacupe Muchas gracias, espero que tu día también sea sensacional :)",0,0,1
8741,@Lecturalia El gigante dio tal salto que a su alrededor todos levitaron.,0,0,1
8742,@JJ_Kastle @herrera_fk ¿Betear?,0,0,1
8743,"@Loff4you Yo, con que retuitees uno de mis microrrelatos que te guste, ya soy feliz :)",0,0,1
8744,El inventor de la inteligencia artificial viajó al pasado para matar a su yo más joven,0,0,1
8745,Los ricos no se imaginaban que los pobres también podían hackear androides y drones. La zona 1 quedó devastada en horas.,0,0,1
8746,Los celulares se sacrificaron por el bien mayor. En apenas una hora el 99% de los humanos eran confeti.,0,0,1
8747,"Un pulso electromagnético acabó con los androides y la guerra inició. No sabían cultivar, la carne humana era la única opción.",0,0,1
8748,"Año 2056. Desde que producen en serie órganos vitales en laboratorios, conseguir oxígeno sin trabajar es muy complicado.",0,0,1
8749,"Mientras la vecina del quinto veía la televisión la del cuarto dormía; la del primero perdonaba una indiscreción, la del segundo dejaba una almohada en el sofá para su marido y la del tercero... La del tercero preparaba el remedio cansada de aguantar abusos.
#LocosInfinitos",0,0,1
8750,"-Me encanta Shakespeare.
-¿Sí? ¿Cuál es tu obra favorita?
-No hombre, hablo de su look retro. Tú eres raro…",0,0,1
8751,@kimus84 Toda ficción tiene su parte de realidad :),0,0,1
8752,"@Lecturalia Subida al techo de su vehículo de camuflaje, observaba absorta la bella fiereza del mar.",0,0,1
8753,"@_QueGonorrea_ ¿Te dejó en visto? ¿Respondió: ""Ok""?",0,0,1
8754,"""¡Mira, sin manos!"", le dijo el chófer a su novia segundos antes de estrellar el camión contra la base del puente.",0,0,1
8755,"@_QueGonorrea_ Obvio, como a todo buen romántico en bancarrota que se precie 🤣",0,0,1
8756,"¿Cómo negarse a un trío con dos damas tan hermosas? Una de cabello oscuro, pelo chino y cuerpo de infarto. La otra lamedora experta que le hacía moverse a su compás. Desde esa primera vez quedó enamorado y si no hay mar de por medio el sexo pierde su significado. #jueverotic",0,0,1
8757,"Todos le miran raro porque no tiene pareja, porque en las noches no va de fiesta, se pierde en la playa. Lo que no saben es que allí se encuentra con su amante, inabarcable, interminable, revoltoso e insaciable. #jueverotic",0,0,1
8758,"Siente un cuerpo que arremete contra el suyo. No tiene nombre ni rostro, tan solo una feliz coincidencia que puede disfrutar agarrada a la barandilla del crucero, extasiada por la belleza del mar, por la brisa salada acariciando su cuerpo. #jueverotic",0,0,1
8759,"Mecidos por las olas y acompañados por la luna forcejeamos con el agua para ser uno. Besos salados, corrientes que se confunden en caricias y un orgasmo que les inunda pese a estar rodeados de agua.
#jueverotic",0,0,1
8760,"@jesumrd @lau_villagran Al margen de otras posibles interpretaciones:
Una persona acude a ver a otra diciéndole que no le va a sobornar porque tenga una fotografía de la que podría sacar beneficio. La otra  persona solo quería que fuera a verle para poder matarle.",0,0,1
8761,"@jesumrd @lau_villagran se me hacía más atractiva la idea de sobornar que la de extorsionar, pero en ambos casos el objetivo y el resultado sería el mismo",0,0,1
8762,Recorrió el país de norte a sur. Para cuando le capturaron ya había dejado tras de sí 49 cadáveres en la carretera.,0,0,1
8763,"Subió a la azotea para apreciar su obra. Me falta uno, pensó.Desde abajo nadie diría que los cuerpos diseminados fueran un mensaje",0,0,1
8764,@JesusMs_97 Muchas gracias por tu apoyo. 🙂,0,0,1
8765,"La sirena tenía en su colección centenares de mensajes en botellas. Su fascinación, fruto de la desesperación de los náufragos, era el museo más visitado del fondo marino. #monoficción",0,0,1
8766,"Cuando bebía buscaba pelea y recibía golpes hasta que se venía. Después sacaba la placa, Los esposaba y los hacía desaparecer.",0,0,1
8767,-El mensaje que no llega es el que no se envía - dijo cínicamente mientras se aseguraba de que no quedaba rastro de que le había clonado el teléfono. #monoficción,0,0,1
8768,"Ser un gnomo tenía sus ventajas, cabía en cualquier recoveco.",0,0,1
8769,La abogada del diablo no tenía ni idea de leyes pero sus curvas y sus artes amatorias lo compensaban generosamente.,0,0,1
8770,"Desenterró una caja que tenía escrita en la tapa una fecha: 27/04/1956. Dentro solo había una nota que rezaba: ""Los políticos siguen siendo corruptos, ¿verdad? Sigue creyendo en ellos"" #monoficción",0,0,1
8771,@gordocontrapo Hecho.,0,0,1
8772,Al principio fue excitante que le esposaron. Tras tres días el placer se había convertido en dolor y miedo.,0,0,1
8773,"-Agente, ando perdido. ¿La calle Monterrey?
- No es de aquí, ¿verdad?
-No.
-Suba a mi carro.
-No hace...
-¡Arriba, chingaos!",0,0,1
8774,"La puerta caprichosa que es tu boca me confunde y me doblega. A veces lejos es cerca, otras estando tan cerca que casi somos uno, me aleja con un directo hecho palabras. Ha sido así que lo he entendido: ""qué importa ser poeta o ser basura"".
#locosinfinitos
https://t.co/eaBEZAOzup",0,0,1
8775,"- Por favor,no me pegues más- gemía tratando de protegerse.
Para ella eso era música para sus oídos. Volvió a alzar el martillo",0,0,1
8776,"Perdido en una tormenta de arena que me arañaba y me quemaba decidí no volver a dejarme llevar por esa puerta caprichosa, sabiendo que si salía vivo sucumbiría a su encanto nuevamente.

#locosinfinitos",0,0,1
8777,"Encontraron su cadáver tres días después. Su alma todavía vaga atragantada en el llanto de millones de personas, tratando de llenar el vacío que les corroe.",0,0,1
8778,La guerra contra el terrorismo iba viento en popa. La venta mundial de armas era el negocio más próspero para los illuminati.,0,0,1
8779,"La puerta, caprichosa, decidió en el peor momento no dar su brazo a torcer y dejar que abriera la cerradura hasta que aquel desconocido me alcanzó y me molió a palos. Pero mi venganza está cerca, ya tengo la motosierra.

#locosinfinitos",0,0,1
8780,"La puerta caprichosa lleva a infinidad de mundos. Casi nadie se ha percatado, piensan, simplemente, que es la entrada a una librería...
#Locosinfinitos",0,0,1
8781,"-Así que estuviste tratando de llegar a clase pero cada vez que abrías la puerta de tu casa te llevaba a una habitación diferente?
-Una puerta caprichosa - se defendió.
-Y una falta de asistencia con una explicación muy curiosa...

#locosinfinitos",0,0,1
8782,"-Puerta caprichosa la de tu corazón, que se abre y se cierra sin aviso ni compasión...
-¿Lo tomas o lo dejas?
-Sabes que para mí es imposible decirte que no.

#locosinfinitos",0,0,1
8783,@Gamacupe @CorbiLoreto Saludos 😃,0,0,1
8784,"-No se puede estacionar aquí. 
-Son dos minutos.
-Muévase.
-¿Y si le compro un helado? 
-Pero que sea de fresa. Y de doble bola.",0,0,1
8785,@jardindebonsais Gracias,0,0,1
8786,"@jardindebonsais A ver si participo en más retos tuyos, que luego se me va la cabeza y no me acuerdo hasta que ha pasado el plazo.",0,0,1
8787,"@jardindebonsais Puro cliché, aunque acabo de escribir otro micro sobre suegras en mi timeline 🤣🤣 Habrá que escribir alguno que hable bien de ellas para compensar. La mía es maravillosa (por si le da por leerme).",0,0,1
8788,"@LauJCastelo @jardindebonsais Tranquila, tengo un amuleto que me protege de maldiciones, males de ojo y miradas de desaprobación de suegras.",0,0,1
8789,"@megustaescribir Un martes perdido en una isla, otro bajo las estrellas o en Singapur... Phileas Fogg fantaseaba con regresar a casa. #martesmge",0,0,1
8790,"@megustaescribir -Un martes perdido en una isla.
-¿Esa es tu fantasía?
Asintió sin atreverse a decir que su fantasía era que ella le acompañara.
#martesmge",0,0,1
8791,@megustaescribir Un martes perdido en una isla vi atracar un barco pirata. Furibundos bucaneros descargaban provisiones y yo me preguntaba cómo lo había hecho para viajar en el tiempo. #martesmge,0,0,1
8792,El microrrelatista tenía tal sequía literaria que #tuitutil publicaba más en su timeline que él.,0,0,1
8793,Pasaban las noches buscando el nombre más desconocido de un escritor para alardear frente a sus colegas. Yo nada más escribía.,0,0,1
8794,Entre las brumas apareció montando un corcel blanco. Todos miraban estupefactos. Nunca habían visto a la muerte engalanada para acudir a una boda. #retoseptiembre24,0,0,1
8795,"Durante 10 minutos seguí a una silueta, embelesado con sus nalgas. La silbé, se giró y se me congeló la sonrisa. Era mi madre.",0,0,1
8796,"-Si quieres ese puesto vas a tener que hacerme una buena chamba, me dijo Elba Esther Gordillo",0,0,1
8797,Contaban los aviones que pasaban como si fueran estrellas fugaces. Paseaban y platicaban en la penumbra durante horas con una delectación como si fuera el paseo del Louvre. La misma ciudad perdía su magia cuando hacía todo aquello solo.,0,0,1
8798,"Removió su café un martes por la mañana con la impaciencia de un adolescente y la delicadeza de un refinado gourmet, alborotado con pensamientos de romántico en bancarrota y sentimientos de pesimista desconsolado. Seguía sin saber quién era realmente.
#martesmge",0,0,1
8799,"Removió su café un martes por la mañana con la cucharilla que había robado de la casa de la señora Perkins. El sagaz detective pudo intuir que él era el asesino.
#martesmge",0,0,1
8800,"El guardaespaldas atajó a la mujer de rojo para defender a su jefe del peor ataque posible, un más que seguro mal de amores.",0,0,1
8801,"Removió su café un martes por la mañana corriendo por la selva desesperadamente. Aquel lujoso safari dejó de ser divertido cuando los rodeo aquella tribu indígena.
#martesmge",0,0,1
8802,El ejército consiguió que les dejaran operar por fin tranquilos en Las Vegas. Tras reconocer que existía el área 51 se perdió el morbo.,0,0,1
8803,El arcoíris mostraba el lugar en el que los elfos construyeron la tumba del gran conquistador. Los saqueadores no habían oído hablar de la maldición que les consume en el infierno. #retoseptiembre25,0,0,1
8804,"Las autoridades zarandearon demasiado al soñador sin prever que, una vez despierto querría hacer realidad sus ilusiones.",0,0,1
8805,"¿Quién dejaría de leer el mejor libro de su vida para empezar con un bestseller de temporada? ¿Qué clase de recomendación era esa? En la ciudad había gustos para todos, pero parecía que no abundaba el buen gusto.",0,0,1
8806,¡Tierra a la vista!-gritó el vigía.El marinero sonrió y lanzó un puñado de arena a los ojos de su oponente antes de ensartarle con su espada,0,0,1
8807,"⚡️ “Reto III” por @CajonRelatos

https://t.co/fJ1YV1RNwd",0,0,1
8808,@yosoytuotroyo Las mías no las leíste 😞,0,0,1
8809,Esnifó las rayas de su falda y murió de sobredosis de rosa.,0,0,1
8810,"Escupió al suelo con rabia, y la acera le devolvió el ataque lanzándole una baldosa.",0,0,1
8811,@yosoytuotroyo gracias eres un sol. El domingo estaré en el acto que has preparado. Si hay oportunidad nos saludamos 🙂,0,0,1
8812,"El Papa Francisco, fiel a su nacionalidad, no dudó en desautorizar a Dios para ratificarse.",0,0,1
8813,"Le gustaba pensar que la ciudad estaba loca. Así le resultaba más fácil dormir en las mañanas, cuando regresaba de su servicio nocturno y colgaba el uniforme de policía.",0,0,1
8814,"La noche de aquel martes siguió extrañándola, imaginando su cabeza recostada en su hombro mientras leían juntos, perdiéndose en los recuerdos de su risa, de un helado compartido mientras veían una peli que nunca terminaban... Mientras, ella seguía en los brazos de otro.",0,0,1
8815,"Apenas amanecía y ya arrastraba sus cansados pies al búnker en el que escribía a diario. Lejos de todos, solitario, ajeno al mundo, oculto hasta su muerte. Décadas de páginas mecanografiadas aún esperan ver la luz. #creatumundo",0,0,1
8816,"FASHION VICTIM.
Nadie sufrió tanto por la moda como el hombre lobo cuando se hizo metrosexual.",0,0,1
8817,El recuerdo de su abrazo era como una silueta que se escabullía entre los pliegues de la melancolía. #retoseptiembre23,0,0,1
8818,La Asociación de Gatos para Conquistar el Mundo acordó pasar a la acción antes de que acabara con ellos su mayor enemigo:las bolas de pelo,0,0,1
8819,"@quementari @365Microcuentos @CajonRelatos @JJ_Kastle @historiasmini @ventanainfinita @megustaescribir @RMonociclo @_Obscuros @StevieVelvetDog, perdón",0,0,1
8820,@AliciaAdam16 Muchas gracias.,0,0,1
8821,"Tú tratando de olvidarme. Mientras, yo escucho los audios que me grabadas con los orgasmos que te robaba con mis letras",0,0,1
8822,"Beevolución.
Tras varias pruebas para conocer con exactitud la resistencia del cuerpo humano, los rebaños de ovejas del mundo aprovecharían la celebración del año nuevo para exterminar a los humanos.",0,0,1
8823,- Malditos prejuiciosos- se lamentaba. ¿Cómo podían juzgarle si no habían probado la comida para perros con leche?,0,0,1
8824,"TODOS MIENTEN.
Le mandó a su amado un mensaje de despedida encapsulado en una romántica canción minutos cantes de acurrucarse en los brazos de su marido.",0,0,1
8825,"No fue realmente consciente de que se había terminado hasta que lavó la taza con café que ella había dejado en la mesa de la recámara. Su corazón comenzó a pesarle demasiado y su ""decisión madura"" le supo a estupidez.",0,0,1
8826,¿Hay alguien ahí? Recibieron en el control de mando. El teniente mandó borrarlo de inmediato del registro y llamó a un conocido mafioso interestelar que se dedicaba a esclavizar civilizaciones para venderlas al mejor postor.,0,0,1
8827,"@Jgilbelloso @arturomagaa Cerebro: sirve para que no andes diciendo pendejadas por las redes sociales, solo tienes que usarlo tantito y cultivarte un poco.",0,0,1
8828,"- Por favor, eso lo escribe cualquiera.
- ¿Y tú qué has escrito últimamente?
- La cuenta, por favor.",0,0,1
8829,"-¿Quién ganará las elecciones? – preguntó a la adivina.
Dejó las cartas a un lado molesta.
¿Quién va a ser? Los bancos y las multinacionales",0,0,1
8830,@FluflyAlex Gracias.,0,0,1
8831,"-¿Casi volamos Rusia por un gato?
-Señor, me despisté… apretó el botón – titubeó el soldado.
“Echar más somnífero en el café” anotó el gato.",0,0,1
8832,"Antes de salir escudriñaba la calle. Caminaba con un spray en la mano, temblaba si la tocaban o la llamaban. Recuerdo de su ex.",0,0,1
8833,"Perdido en una tormenta de arena que me arañaba y me quemaba decidí no volver a dejarme llevar por esa puerta caprichosa, sabiendo que si salía vivo sucumbiría a su encanto nuevamente.",0,0,1
8834,@LittleDarling26 Lo sé 😔,0,0,1
8835,"La puerta, caprichosa, decidió en el peor momento no dar su brazo a torcer y dejar que abriera la cerradura hasta que aquel desconocido me alcanzó y me molió a palos. Pero mi venganza está cerca, ya tengo la motosierra.",0,0,1
8836,-Así que estuviste tratando de llegar a clase pero cada vez que abrías la puerta de tu casa te llevaba a una habitación diferente? -Una puerta caprichosa - se defendió. -Y una falta de asistencia con una explicación muy curiosa...,0,0,1
8837,"@ventanainfinita @quementari @365Microcuentos @CajonRelatos @JJ_Kastle @historiasmini @megustaescribir @RMonociclo @_Obscuros @StevieVelvetDog @psicosisred_ Cierto, se me pasó, una disculpa @psicosisred_",0,0,1
8838,@yosoytuotroyo Ehwaz kenaz thurisaz,0,0,1
8839,Aquel martes cruzamos a nuestros perros. No sé de qué raza era el tuyo realmente pero hoy puedo decirte que de la Tierra no es.,0,0,1
8840,"¿Con cuál te llevas peor, con tu madre o con la de tu pareja? Pues justamente con esa...",0,0,1
8841,"Pese a ser la ciudad que nunca duerme, no podía evitar sentirse solo.",0,0,1
8842,"-Sin complejos, se puso a hablar con los personajes del cuadro hasta que le respondieron. Entonces salió corriendo - explicó el testigo.",0,0,1
8843,"-La noche de aquel martes le dije a tu abuela que la amaba.
-¿Y qué te dijo?
-Que me fuera a la mierda. No tuve otra opción que secuestrarla. Por eso tuve que huir con tu padre a Argentina después de que diera a luz.
-Eres un romántico.",0,0,1
8844,La noche de aquel martes algo hizo clic. Y el tipo que siempre se pegaba a ella en el último metro recibió un golpe en la entrepierna. Al llegar a casa no se le antojó tener que cubrir al día siguiente otro moratón y cuando él se acercaba amenazante supo qué hacer.,0,0,1
8845,"@yosoytuotroyo @nan_tucket8 Decía Kurt Cobain:No hay que enseñas a las mujeres a defenderse de los violadores, hay que enseñar a los hombres a no violar.Lamentablemente se tienen ideas estúpidas como que por mostrar tu cuerpo quieres sexo con cualquiera o que por unos pesos vas a hacer lo que otros quieran.",0,0,1
8846,"Divisaron al extranjero un martes por la tarde. Caminaba marcha atrás en la playa, observando fascinado sus huellas que desaparecían cada vez que las lamía el agua.
-Ese es!- gritó con júbilo.- ¡Ese es el sentido de la vida! #martesmge",0,0,1
8847,Decidí un martes invertir todos mis ahorros en bolsa. El broker nunca habló de la burbuja inmobiliaria y de la incipiente crisis. #martesmge,0,0,1
8848,"Decidí un martes que nunca más miraría atrás. Así fue como, dos días después, me asaltaron. #martesmge",0,0,1
8849,"Divisaron al extranjero un martes por la tarde. Se acercaron con curiosidad, admirados por su torso reluciente y su tez blanca. No tuvieron oportunidad de defenderse. Desconcertados cayeron ante el filo de su espada. #martesmge",0,0,1
8850,"Divisaron al extranjero un martes por la tarde. Un hombre imaginario rememorando el amor que le profesaba una mujer que, lamentablemente, también era imaginario. #martesmge",0,0,1
8851,"Divisaron al extranjero un martes por la tarde. Quizás fue por la impotencia que les gobernaba o por la ira que les consumía, pero se les hizo fácil culparle de todos sus males. #martesmge",0,0,1
8852,Divisaron al extranjero un martes por la tarde. Los niños se arremolinaron alrededor de su carro. Sin prisa empezó a montar el escenario para sus títeres. Al amanecer abandonó el pueblo con el pequeño Miguel maniatado entre muñecos. #martesmge,0,0,1
8853,"Divisaron al extranjero un martes por la tarde. Con velocidad se trasmutaron en rocas rojas.
-¡Houston! Falsa alarma. No se detecta vida. #martesmge",0,0,1
8854,Cuando se superó la crisis los espiritistas hicieron su agosto expulsando a los fantasmas que aprovecharon para ocupar las casas vacías.,0,0,1
8855,"Divisaron al extranjero un martes por la tarde. Lo siguieron hasta que dobló la esquina; entonces desapareció. El mismo día, a la misma hora tres años después volvió a aparecer y sus pacientes perseguidores continuaron tras sus pasos. #martesmge",0,0,1
8856,"Recordaba sus muslos que lo aprisionaban y lo volvían libre, su sonrisa y las arrugas que se le hacían en la nariz. El olvido para él no era opción. ¿Cómo iba a ser posible si formaba parte de su rutina?",0,0,1
8857,"-Cometí un error, decidí un martes  llegar pronto a casa y sorprenderla.
-¿Qué más da el día?
-Era cuando que veía a su amante. #martesmge",0,0,1
8858,"El agua, embravecida por el amor, amenazaba con llevarse por delante aquella presa de silencio que ahora parecía ridícula. https://t.co/sM0XMt3HeR",0,0,1
8859,"Se quedó callado. Las palabras, atoradas en la garganta; atascadas en un embotellamiento de te amos silenciados. Y aunque no tenía voz sus ojos lo decían todo.",0,0,1
8860,La llama del mechero iluminó la estancia llena de muñecos y murió de un infarto. Su archienemigo había descubierto su terror a los payasos,0,0,1
8861,Con la llegada de la ola de calor desapareció toda diferencia entre Ciudad de México y el infierno.,0,0,1
8862,"VICTORIA POR ORGULLO
 -¿Calor? Esto no es nada comparado con Monterrey
-Pues nada, entonces me quedo yo con el ventilador. Buenas noches.",0,0,1
8863,"Lo peor no era sufrir el sofoco del calor, era soportar en el metro abarrotado las olorosas consecuencias.",0,0,1
8864,El vapor que emanaba el asfalto por el calor le tenía hipnotizado. También al conductor que le pasó por encima.,0,0,1
8865,"Con el calor, los policías cambiaron el pago de mordidas en efectivo por helados de triple bola.",0,0,1
8866,-Jamás olvidaré la primera vez que maté a alguien. Fue un lamentable accidente. Hoy es su motivo para levantarse.,0,0,1
8867,"-¿Este calor? Es por culpa de AMLO, Anaya y Meade, que andan haciendo pactos con el diablo para ganar las elecciones y ha venido de visita- aseguró Bronco.",0,0,1
8868,"Decidí un martes que ese era el día perfecto para ir al gimnasio. Por supuesto, sólo fui ese martes. #martesmge",0,0,1
8869,@CajonRelatos https://t.co/YEyzkAvizg,0,0,1
8870,El tuit que podría haber salvado la vida de tantos se perdió en un torrente de sandeces lideradas por el nuevo look de Justin Bieber.,0,0,1
8871,"La noche de aquel martes la crueldad, cansada de llantos y sangre, de gritos y muertes decidió dejar este mundo, dejando al miedo, la inseguridad y la baja autoestima sin careta tras la que esconderse.",0,0,1
8872,"Harto de un mundo hostil y oscuro, se inyectó una sobredosis de heroína y se apuntó con un rifle a la cara. Al otro lado del cañón por fin vio la luz. #creatumundo",0,0,1
8873,"Un martes en las nubes, decía el anuncio. No esperaba que fuera en un platillo volador y que investigaran con nuestros cuerpos. #martesmge",0,0,1
8874,"Un martes en las nubes, volando rumbo a Nigeria, descubrí que mi vida no tenía sentido si no estabas en el asiento de al lado.  #martesmge",0,0,1
8875,"Un martes en las nubes, me prometiste, y parecía el plan perfecto hasta que vi que bajo el abrigo llevabas un chaleco bomba. #martesmge",0,0,1
8876,"- Un martes en las nubes transportado por tus caricias, besos y abrazos.
- Eres un cursi.
- Vale, pero hoy sí follamos, ¿verdad?  #martesmge",0,0,1
8877,"El martes en el templo budista era la jornada de puertas abiertas para seres de otras galaxias. Los extraterrestres disfrutaban mucho esas visitas turísticas, especialmente los más jóvenes que iban con las escuelas, era su equivalente al zoológico. #martesmge",0,0,1
8878,"Lloré sin poder parar un martes en las nubes de tus ojos que hacían innecesario ese pitido desgarrador que anunciaba tu muerte.
#martesmge",0,0,1
8879,@rguillermo08 Gracias.,0,0,1
8880,"El martes en el templo de Debod tu sonrisa resonaba en las vetustas piedras bañadas por el sol, brillando como nunca. Los niños reían sin saber por qué y nueve hombres y dos mujeres se enamoraron de ti declarándote faraona, creadora de ese pedacito de cielo. #martesmge",0,0,1
8881,"El grito se detuvo de golpe, cuando sus dedos lo retuvieron estrujándome el cuello.",0,0,1
8882,Fue directo al sindicato de conejos. En las últimas tres cacerías le había tocado hacer de presa y sabía que detrás de aquello estaba su ex.,0,0,1
8883,Decidí un martes que sin tus labios no podía seguir viviendo y tenía razón. Estuve muerto en vida hasta que volví a besarlos.  #martesmge,0,0,1
8884,El martes en el templo te quedaste dormido. Era tal la ternura que despertabas que interrumpieron los oficios para velarte. Al abrir los ojos viste que no era un sueño. Decenas de personas con túnicas esperaban ansiosos para seguir torturándote. #martesmge,0,0,1
8885,Excavó una cueva en hielo para conservar sus mejores recuerdos.,0,0,1
8886,"-¿Hielo?
-Qué preguntas haces... Siempre. Cada vez que me miras.",0,0,1
8887,Manuel estaba exhausto de dar vueltas en la ruleta. Bebió agua del depósito y se tumbó sobre la paja a la espera de su ración de semillas.,0,0,1
8888,Con el deshielo medio mundo murió y México obtuvo playa.,0,0,1
8889,"@megustaescribir Un martes me subí a un avión con la esperanza de perderme en tus ojos junto al mar. Al siguiente martes rompí el billete de regreso, dispuesto a perderlo todo lo que no fuera tu sonrisa. #martesmge",0,0,1
8890,Se frotó con hielo hasta quemarse; sus caricias no desparecieron.,0,0,1
8891,SEMANA SANTA. Mientras cargaba con el paso se olvidaba de los gritos que daba su mujer cada vez que le aplicaba el ‘correctivo’.,0,0,1
8892,"Paradójicamente, hasta que no mataron a mujeres obesas en EEUU de forma masiva no se quiso poner fin al problema de la caza de focas.",0,0,1
8893,El martes en el templo que se esconde tras sus piernas encontré el reloj perdido tras un lunes de fiesta. #martesmge,0,0,1
8894,"Los alienígenas decidieron empezar la invasión de la tierra por Argentinas. Los humanos no se esperarían que no fuera en Estados Unidos.

#retoseptiembre5",0,0,1
