,Texto,Usuario,Fuente,Conteo de retweets,Conteo de favoritos
2013,"Toda una vida de dialéctica pretenciosa, de cruces de acusaciones e incluso de ruegos para que las controversias entre ambos países se resolvieran con un simple café
#Mismofinal",Narratorio,Twitter Web App,1,3
2014,"La vida da muchas vueltas. Pasaste de mirarme con displicencia e ignorar mis llamadas a implorar que te hable para poder tomar un simple café.
#Mismofinal",Narratorio,Twitter Web App,1,4
2015,No sabía cómo había aparecido en Colombia. Volvió a estornudar y estaba en el Machu Pichu. O aprendía a controlar rápido la teletransportación o estaría en problemas. #retoseptiembre26,Narratorio,TweetDeck,1,9
2016,"Abrazó a su pareja con fuerza.
-Hasta que la muerte nos separe- susurró colocando una almohada en su cara. 
Él, inmóvil, no asociaba su parálisis con el vaso de whisky que había tomado media hora antes.
#retoseptiembre27",Narratorio,TweetDeck,1,8
2017,"Nuestras miradas se cruzan un segundo en el bar. No nos saludamos, quizás porque tú, como yo, estás recordando las noches en que mis manos recorrían tu cuerpo, te cargaba y cogíamos en la cama. Quizá la pasión nos quemó y solo nos quedaron las miradas.",Narratorio,TweetDeck,1,5
2018,"Con enorme gratitud abrazó al hombre que le protegió del energúmeno que le golpeaba. Deslizó un cuchillo por su cuello y observó con una sonrisa como, confundido se desangraba. Después le robó el corazón para poder llevar a cabo el ritual.
#retoseptiembre28",Narratorio,TweetDeck,1,5
2019,Los olores que emanaba le recordaba a su primer amor. No puedo evitar arrodillarse frente a ella para que tropezara y cayera por las escaleras. #retoseptiembre30,Narratorio,TweetDeck,1,4
2020,"Siempre buscaba un amor de reserva, tener al menos dos a mano. 
-Es que tengo una gran capacidad de amar- se decía.
La realidad es que necesitaba recibir el amor que ella misma era incapaz de darse. Lo peor, ni siquiera se daba cuenta.
#Monoficción",Narratorio,Twitter Web App,1,2
2021,"Estados Unidos depende de los productos elaborados de China, China de las materias primas de África. África de las oportunidades de Europa. Europa del talento de América Latina. ¿Y yo? De ti.  #Monoficción",Narratorio,Twitter Web App,1,7
2022,"-Sin un café no soy persona - escuchaba a menudo. 
Sin ese humano en el que se había introducido, él tampoco #Monoficción",Narratorio,Twitter Web App,1,5
2023,"La noche de aquel martes la manada de unicornios que pintaba en la pared debajo de la cama cada vez que sus padres discutían salieron al galope dibujando un arcoiris en el cielo y le llevaron con ellos, haciendo creer al mundo que había caído por la ventana.",Narratorio,TweetDeck,1,10
2024,"La noche de aquel martes quise conquistar el mundo, mi mundo, que es tu corazón. Volví a fallar. Me levanté el miércoles dispuesto a sacar lo mejor de la vida. Esperé a que llegara la noche para hacer lo mismo que todas las noches: tratar de conquistar mi mundo.",Narratorio,TweetDeck,1,12
2025,"Conservados en hielo, los cuerpos de sus víctimas le sobrevivieron.",Narratorio,TweetDeck,1,5
2026,Qué terriblemente grande se hizo la ciudad cuando ella se fue de su vida.,Narratorio,TweetDeck,1,7
2027,"Viajó miles de kilómetros, cruzó selvas y volcanes hasta que la encontró. -Si entras nunca podrás volver - dijo la cerradura de esa puerta caprichosa. -Solo por no hacer el camino de regreso correré el riesgo.",Narratorio,TweetDeck,1,6
2028,"-Puerta caprichosa la de tu corazón, que se abre y se cierra sin aviso ni compasión... -¿Lo tomas o lo dejas? -Sabes que para mí es imposible decirte que no.",Narratorio,TweetDeck,1,7
2029,"La puerta caprichosa que es tu boca me confunde y me doblega. A veces lejos es cerca, otras estando tan cerca que casi somos uno, me aleja con un directo hecho palabras. Ha sido así que lo he entendido: ""qué importa ser poeta o ser basura"".",Narratorio,TweetDeck,1,8
2030,"-¿En serio te gusto más sin maquillaje? 
-Y aún más sin ropa y en mi cama.",Narratorio,TweetDeck,1,13
2031,"-Padre, Dios nos va a castigar.
-No tanto como me castigan tus caderas cuando veo que te alejas.",Narratorio,TweetDeck,1,6
2032,"Corrían por la pradera sorteando balas, inhalando adrenalina, exhalando vida.
#CuentosDe10",Narratorio,Twitter for Android,1,2
2033,"FALSAS APARIENCIAS. 
La pradera de tus ojos ocultaba minas antipersona. 
#cuentosde10",Narratorio,Twitter for Android,1,2
2034,"¿En qué pradera enterré mi corazón para protegerlo de ti?
#cuentosde10",Narratorio,Twitter for Android,1,4
2035,"Oculto entre el follaje de la pradera acechaba tu odio.
#cuentosde10",Narratorio,Twitter for Android,1,1
2036,"Semienterrado en la pradera de tu olvido encontró su corazón.
#cuentosde10",Narratorio,Twitter for Android,1,3
2037,"Corría por la pradera, ya sin dolores, ya alma eterna.
#cuentosde10",Narratorio,Twitter for Android,1,1
2038,"Soñaba con una pradera sin fin y un mejor amo.
#cuentosde10",Narratorio,Twitter for Android,1,3
2039,"Todo un año trabajando, inmerso en la rutina de ver cómo se escapan mis días de los que solo puedo arañar unos días en los que me reconcilio melancólico con la vida. Verano, ¿dónde has estado? #mismofinal",Narratorio,Twitter for Android,1,8
2040,"La sala estaba llena de barro, plumas y astillas de madera. Lo habitual. Una luz llamó mi atención. Era una roca que irradiaba también humo. Miré a mi perro. 
-Verano, ¿dónde has estado? #mismofinal",Narratorio,Twitter for Android,1,4
2041,"-No salgan a la calle, la llegada del huracán es inminente -repetía el reportero bajo un aguacero.
Martín pensó que era el mejor momento para sacar la docena de cadáveres que había acumulado y de los que no sabía cómo deshacerse.
#retoseptiembre3",Narratorio,TweetDeck,1,21
2042,Los hoyuelos de tu espalda siguen siendo mi punto geográfico favorito.,Narratorio,TweetDeck,1,8
2043,Sin darme cuenta mis manos aún buscan tu cadera y la estrechan imaginariamente contra mi entrepierna.,Narratorio,TweetDeck,1,4
2044,-El mensaje que no llega es el que no se envía - dijo cínicamente mientras se aseguraba de que no quedaba rastro de que le había clonado el teléfono.,Narratorio,TweetDeck,1,8
2045,Dejó una nota en su buzón pidiéndole que se vieran en la azotea por la noche. No esperaba que recogiera el correo su hermano ni que esa confusión sería el mejor acierto sentimental de su vida.,Narratorio,TweetDeck,1,6
2046,"El mensaje estaba claro. Frente a una clase política caracterizada por el ""y tú más"" solo cabía aplicar votar por el menos... Por el menos malo.",Narratorio,TweetDeck,1,3
2047,"Divisaron al extranjero un martes por la tarde. 
-¡Regrésate a tu país! le gritaron.
-¡Nos robas el trabajo!
Regresó a su casa cabizbajo. Cada día le robaban la esperanza. #martesmge",Narratorio,TweetDeck,1,3
2048,Se amaban tanto que ni siquiera con el calor que hacía dejaban de abrazarse cuando dormían.,Narratorio,TweetDeck,1,4
2049,-Estoy que me derrito - le dijo un charco de sudor a otro montón de ropa que yacía a su lado.,Narratorio,TweetDeck,1,7
2050,"Me puse los zapatos un martes, en el rellano, para no despertarte con el sonido de mis pasos. Aún con olor a ti, me dirigí a mi casa para, sin darle explicaciones a mi marido, meterme en la bañera y soñar con mi próxima conquista, con otra vida.",Narratorio,TweetDeck,1,4
2051,La perversión que conocía palidece a los encantos que irradia esa sonrisa que invita a comerte entera empezando por el postre. #jueverotic,Narratorio,Twitter Web App,1,4
2052,"Me puse los zapatos un martes, en el rellano, para no despertarte con el sonido de mis pasos. Aún con olor a ti, me dirigí a mi casa para, sin darle explicaciones a mi marido, meterme en la bañera y soñar con mi próxima conquista, con otra vida.",Narratorio,TweetDeck,1,5
2053,"Me puse los zapatos un martes, también el traje. Por fin iba a una entrevista de trabajo. Todo iba estupendo hasta que entró un tipo con un arma. Me queda el consuelo de que agonizo con mi mejor ropa y voy a ser el cuerpo mejor vestido de la matanza.",Narratorio,TweetDeck,1,14
2054,"@megustaescribir -El murciélago salió de su cueva un martes. Aterrado de todos los depredadores con los que se cruzaba. No exageres, le decían. Es tu culpa, por batir las alas de manera tan sensual. Si te comen es por ir solo... 
-Papá, qué tontería.
-Sí, hijo, descerebrados.
#martesmge",Narratorio,Twitter Web App,1,3
2055,"Durante toda su vida se preparó para ejercer como el mensajero de las hadas. Qué poco profesional fue para él que, al tratar de transmitir su mensaje a los líderes mundiales le encerraran en el pabellón de los esquizofrénicos.",Narratorio,TweetDeck,1,6
2056,"@megustaescribir Se quedó dormido un martes, exhausto, cansado de la vida. Despertó en sus brazos con el sonido de sus susurros resonando en su oído y el calor de su cuerpo calentándole la espalda. En ese momento que todos los esfuerzos valían la pena por pasar la vida a su lado. #martesmge",Narratorio,Twitter Web App,1,1
2057,"@megustaescribir Se quedó dormido un martes, sin avisar, como un anciano en una mecedora. Tardó días en darse cuenta de que ese amor ya no le oprimía el pecho ni le desvelaba, que de un salto se había mudado al arcón de los recuerdos poco recurrentes y amargos. #martesmge",Narratorio,Twitter Web App,1,1
2058,"@megustaescribir Se quedó dormido un martes y el mundo se apagó. Todo quedó parado, en silencio, nadie se dio cuenta ni siquiera cuando volvió a abrir los ojos. Imposible que lograra hacer entender a su psiquiatra que no estaba loco, que era un ente solipsista. #martesmge",Narratorio,Twitter Web App,1,1
2059,"¿Cuál desnudez, agente? No dije nada, solo muestro mi cuerpo.",Narratorio,TweetDeck,1,3
2060,Mis dedos añoran tu desnudez casi tanto como mi cerebro.,Narratorio,TweetDeck,1,2
2061,"Anoche te fui infiel. En cada caricia se escondía un reproche, en cada beso el sabor de la culpa. Anoche me acosté con mi esposa. #jueverotic",Narratorio,TweetDeck,1,3
2062,"Te agarras de mi cuello mientras te levanto por los muslos en un minúsculo baño en el que desborda el deseo y la lujuria. Te acomodas rápido la ropa, me dejas de recuerdo tus braguitas y te despides con una sonrisa antes de regresar con tu marido. #Jueverotic",Narratorio,TweetDeck,1,5
2063,Buscando su desnudez la observaba durante horas por la ventana.,Narratorio,TweetDeck,1,11
2064,"Nadie veía la desnudez de su alma, solo su cuerpo.",Narratorio,TweetDeck,1,3
2065,"Mil voces pedían tu muerte dentro de su cabeza, otras mil clemencia. No soportaba más esa locura y decidió callarlas a todas con una sola bala.",Narratorio,TweetDeck,1,4
2066,Entre cajas de botones y agujas de todos los tamaños escondió su corazón hecho jirones. En sus ratos libres trataba de reconstruirlo.,Narratorio,TweetDeck,1,8
2067,"Con hilos, tela y botones que compré en la mercería logré hacer una muñeca muy parecida a ti. Ahora solo necesito que cobre vida. He hecho un pacto para que lo haga a cambio de la mía.",Narratorio,TweetDeck,1,4
2068,La perversión de tu mirada provoca en mí un cortocircuito que solo encuentra consuelo con mi lengua electrizando cada poro de tu piel. Solo tus orgasmos constituyen una jaula de Faraday. #Jueverotic,Narratorio,Twitter Web App,1,4
2069,"-¿Nos bañamos juntos? - susurro con mis labios vibrando en tu cuello mientras mis largas manos rodean tu cintura. 
- ¿En la bañera o en nuestro sudor?",Narratorio,TweetDeck,1,8
2070,"-¿Estás bien? -le escribió preocupado por whatsapp.
-Todo tranquilo - respondió entre cada paletada de tierra.",Narratorio,TweetDeck,1,10
2071,"Tras una ardua planeación, aprovechando el caos y el desorden causado por la alarma de incendios, el empleado se vengó de su jefe poniendo laxante en su café olvidado.",Narratorio,TweetDeck,1,7
2072,"-No caminemos en el mundo de lo real, ¿vale?
Y entonces me imaginé a tu lado riendo cómplices en una exposición, ajenos a todo, yendo a un concierto a bailar arrítmicamente y acabando en mi casa, dando rienda suelta a la pasión contenida.
-¿Crees que sea buena idea?-Le respondí.",Narratorio,TweetDeck,1,6
2073,"La primera vez que fuimos al cine me sorprendió que llevaras una falda tan corta, luego lo agradecí.",Narratorio,TweetDeck,1,8
2074,Ni #400RazonesPara estar con él eran suficientes; esa única razón fue suficiente para que él decidiera alejarse de ella y así sanar algún día.,Narratorio,TweetDeck,1,3
2075,"Un martes me desperté en otro mundo en el que todos me admiraban, me paraban por la calle, me ofrecían matrimonio o una noche de pasión, lo que fuera por tenerme cerca. Definitivamente estaba al otro lado del espejo.",Narratorio,TweetDeck,1,9
2076,Era vasta como el mar y basta como la arena.,Narratorio,TweetDeck,1,11
2077,"Prendió la mecha un martes, cuando le dijo que una mujer no podía hacer cualquier cosa. Y ella tuvo que darle la razón meses después, cuando se incendió la oficina y le tuvo que cargar: “Efectivamente, hay cosas que no puedo hacer, nunca podré ser indolente como tú”.
#martesmge",Narratorio,Twitter Web App,1,1
2078,"Prendió la mecha un martes, el día de su nacimiento. Las gotitas de cera corrían caprichosas por el cuerpo de la vela que se fue encogiendo hasta morir. Unos minutos para él, toda una vida para ella.
#martesmge",Narratorio,Twitter Web App,1,3
2079,"Tus embates y caricias hicieron de mí, majestuosa roca, arena.",Narratorio,TweetDeck,1,3
2080,"AMOR IMPOSIBLE.
Su romance terminaría en la arena. Desdichados gladiadores.",Narratorio,TweetDeck,1,5
2081,"Muchas gracias Espada Literaria por el apoyo y la difusión. Si no conocen esta página no sé qué esperan para conocerla y darle me gusta. Me lo van a agradecer. 😉

https://t.co/e7w9UkHEkI",Narratorio,Twitter for Android,1,4
2082,"Gracias Rogelio Vega, de @LaCronicaDeHoy , por tus palabras. Gracias también a @latintasilencio por su apoyo y amistad.

https://t.co/uzTsgWHblw https://t.co/NPhQ1yjTrM",Narratorio,Twitter Web App,1,2
2083,"@megustaescribir La pandemia comenzó en martes, dos días antes de lo previsto. Afortunadamente ya había logrado el monopolio de papel higiénico y kleenex en el pueblo. Ahora huyo con maletas cargadas de dinero de mis vecinos. #megustaescribir",Narratorio,Twitter Web App,1,1
2084,@megustaescribir La pandemia comenzó en martes. Millones de mortales se postraron ante él jurándole amor eterno e incondicional y ofreciendo todo lo que tenían para poseerlo. Nunca entenderé esa fascinación por los nuevos modelos de Iphone. #Megustaescribir,Narratorio,Twitter Web App,1,1
2085,"@megustaescribir La pandemia comenzó en martes, cuando un pequeño grupo de zanahorias, hartas de ser asesinadas por humanos, mutaron. La comunidad vegana se vio seriamente mermada. #Megustaescribir",Narratorio,Twitter Web App,1,2
2086,"@megustaescribir La pandemia comenzó en martes. El mundo solo hablaba de  5GJT, la boyband coreana del momento. Pocos se dieron cuenta que los integrantes cambiaban cada tres meses. Los pactos con el diablo duraban muy poco tiempo. #Megustaescribir",Narratorio,Twitter Web App,1,1
2087,"La mujer gritó angustiada al ver su ropa revuelta por la habitación aderezada por pedazos de papel higiénico y una cucaracha muerta. Su gato, orgulloso, la miraba sentado en el centro de su lienzo.",Narratorio,TweetDeck,1,2
2088,"En aquel desorden de cajas y papeles, dormitaba su musa mientras él se afanaba por escribir unas líneas con las que sorprenderla.",Narratorio,TweetDeck,1,7
2089,"@DagmarSola Para mí una historia original es que no sea predecible, que presente la trama de una manera diferente, que no caiga en estereotipos ni lugares comunes. Porque, pese a que todo esté inventado, hay formas y formas de contar las cosas.",Narratorio,Twitter Web Client,1,4
2090,Al principio fue excitante que le esposaron. Tras tres días el placer se había convertido en dolor y miedo. #MicroHorror,Narratorio,Twitter for Android,1,2
2091,"@DagmarSola El murciélago se movía nervioso por la sala en llamas, sin saber qué hacer. Lancé un suéter hacia arriba para que se quedara enredado y sacarlo de allí.
No esperaba que se transfigurara y me metiera en una jaula. Ahora espero mi turno para ser su cena. #CuentoDS.",Narratorio,Twitter Web Client,1,3
2092,Era hermosa como el coral y cortó su corazón igual. #cuentosde10,Narratorio,TweetDeck,1,4
2093,@_Obscuros @JiTzhaaC @mcfhisto @alexcrazypoet @JeremyCol1 @jorge03usl @horcasas2 @crisst224403 @Tuitnauta @spectrocero @illarguia @Al5ama @Cuervo_G9 @T_contare ¿Qué tema helará hoy los corazones de los incautos?,Narratorio,Twitter for Android,1,3
2094,Gracias @CulturaCDMX https://t.co/G15a27UORD,Narratorio,Twitter Web Client,1,3
2095,"Feliz de escuchar su voz, al día siguiente no la soportaba. No tuvo más opción que arrancarle la lengua. #asilooscuro",Narratorio,TweetDeck,1,7
2096,"-Estás en la cárcel,no esperes piedad- le dijo su compañero.
Eso hizo más fácil clavarle un cepillo de dientes en el cuello",Narratorio,TweetDeck,1,5
2097,Gracias por seleccionarme :) https://t.co/gnGJeuvQv9,Narratorio,Twitter Web Client,1,1
2098,Gracias. https://t.co/qVhZ6uMm8m,Narratorio,Twitter Web Client,1,2
2099,"-Si te arrepientes el Señor te perdonará.
Cinco años después, en el infierno, constató que no era verdad.",Narratorio,TweetDeck,1,2
2100,"Su trayectoria como editor le había permitido desarrollar talentos como perseguir incansablemente a un deudor, antes autor.",Narratorio,TweetDeck,1,2
2101,"Dormía entre cartones. Despertaba la lástima de algunos, sin embargo él era quien se preocupaba por tantos que no tenían vida.",Narratorio,TweetDeck,1,7
2102,"Su silencio me preocupaba. Durante horas miró por la ventana, ausente, pensativa. No sabía qué decir ni qué hacer. No había lugar para explicaciones, solo esperar un veredicto. Sin mirarme dijo suavemente: “adiós” mientras observaba al sol nacer.",Narratorio,Twitter Web Client,1,5
2103,"En medio de la oscura madrugada, el insomnio me llevó hasta tu ventana. Parecías un ángel, acurrucada mientras dormías. Así quería que el mundo te recordara, solo necesité colarme en tu habitación y sujetar fuerte una almohada.
#asilo_oscuro",Narratorio,TweetDeck,1,3
2104,"Aquel grupo de ricachones decidieron pasar un fin de semana viviendo rodeados de pobres para valorar las pequeñas cosas de la vida. No entendieron cuando los secuestraron, los demás querían probar las grandes cosas de las que les privan. #monoficción",Narratorio,Twitter Web Client,1,3
2105,"Vivía en un mundo alternativo, fantaseando con que ella le amaba, con una vida conjunta, con casa perros, gatos e hijos. Y mientras el soñaba ella se aferraba a un mundo que se negaba a aceptar que cada día estaba más muerto. #monoficción",Narratorio,Twitter Web Client,1,3
2106,Le encantaba asustar a las parejitas que se escondían en el callejón para besarse. Cuando sucedía era la rata más feliz.,Narratorio,TweetDeck,1,12
2107,"El martes vi el primer zombie, mamá. No sabía cómo actuar, parecía inofensivo. El sargento me dijo que hay muchos, que tras las explosiones muchos así se quedan durante días, da igual la edad. Mamá, nunca debí hacerme militar #martesmge",Narratorio,TweetDeck,1,3
2108,"-Hoy la gente mata por matar- sé lamentó. 
-Yo soy fiel a mis principios: rubias, de unos 30 años y de clase media-alta.",Narratorio,TweetDeck,1,5
2109,"-¡He vuelto a nacer!- Repetía una y otra vez, en mitad de la selva, junto al armazón retorcido de un avión humeante. A la manada de monos pareció darle igual, el sacrificio se llevó a cabo igualmente.",Narratorio,Twitter Web Client,1,2
2110,"En medio de la oscura madrugada, el insomnio me llevó a pasear a la luz de la luna. Me niego a creer que soy un hombrelobo, pero la sangre que me impregna y el vídeo de un vecino hacen mella en mi postura.
#asilo_oscuro",Narratorio,TweetDeck,1,5
2111,"-Está bien,puedes irte.
Le miró agradecido y echó a correr. Sintió su pierna arder, después su espalda. ¿Cómo pudo creerle?",Narratorio,TweetDeck,1,4
2112,"El error no fue que los teléfonos explotaran al sobrecalentarse, sino vender los lotes defectuosos a AlQaeda.",Narratorio,TweetDeck,1,4
2113,"150 historias diferentes, cada una de un planeta… ¿Cómo esperaban que alguien aprobara el examen de diplomático interestelar? #juevesconcuento",Narratorio,Twitter Web Client,1,4
2114,"Charles despertó a media tarde, bañado por una luz que le hería y un pájaro azul queriendo salir de su corazón. Encendió un cigarro, dio un largo trago de whisky y empezó a escribir en su máquina, sin dejarlo salir. #creatumundo",Narratorio,Twitter Web Client,1,6
2115,El día en la que la maestra contabilizó 150 historias diferentes sobre por qué no le habían llevado la tarea decidió darle un 10 a la más original. #juevesconcuento,Narratorio,Twitter Web Client,1,5
2116,La barrera de coral no pudo defenderlos de los humanos. #cuentosde10,Narratorio,TweetDeck,1,5
2117,"-Silencio- susurró con un grito ahogado.
Un círculo luminoso luz pasó por encima suyo. Segundos después les iluminaba.
Corrieron como nunca, cayeron muertos justo antes de llegar al bosque.
#cuentosin https://t.co/mY0l2fYqxm",Narratorio,Twitter Web Client,1,3
2118,La gata miraba atentamente el rincón vacío de la habitación. Lo hacía cada vez que se comunicaba telepáticamente con los gatos de la zona para planear acabar con el mundo. #Apartirde10palabras,Narratorio,Twitter Web Client,1,2
2119,"Ha muerto un héroe anónimo. Siempre esgrimía una sonrisa, especialmente ante las adversidades; tendía la mano a quien lo necesitase. Él no creó universos pero ha llenado los corazones de todos los que le conocimos y mantuvo el mío latiendo.
   DEP Mariano.
https://t.co/SHwcODV00O",Narratorio,Twitter Web Client,1,6
2120,Lloraba hasta que algún alma caritativa acudía a auxiliares. Era muy pequeño para cazar a sus presas por la fuerza.,Narratorio,TweetDeck,1,4
2121,"Su discurso estaba desierto de emociones. Sus actos, repletos de incongruencia. ¿Cómo iba a amarme? #juevesconcuento",Narratorio,Twitter Web Client,1,3
2122,"""Un trastorno bipolar no es tan grave"" había dicho el psiquiatra. No contaron con su ira descontrolada. #asilooscuro",Narratorio,TweetDeck,1,5
2123,"Las voces de su cabeza no soportaban su bipolaridad, y la única manera que conocían para hacerle feliz era quemar cosas cada vez más grandes. #AsiloOscuro",Narratorio,TweetDeck,1,8
2124,Le miraban raro porque tenía un estante de libros en lugar de tele. Él los miraba raro porque solo vivirían una vida. #monoficción,Narratorio,Twitter Web Client,1,3
2125,"-Entienda, soy humano -suplicaba- tengo debilidades, y su hijo...
El hombre clavó la barra al cura hasta los intestinos.",Narratorio,TweetDeck,1,5
2126,"Sólo había una cosa que le gustara más que ver llorar a sus víctimas, que le suplicaran clemencia.",Narratorio,TweetDeck,1,6
2127,"Sujetando con ambas manos una ametralladora invisible, disparaba a todo lo que se moviera por la habitación blanca. Nadie se atrevía a entrar, no entendían cómo ese piloto de guerra abatía a todos. #asilooscuro",Narratorio,TweetDeck,1,1
2128,"Es por su bien, se repetía, mientras le asfixiaba, tratando de enfocarse en el objetivo y no en los pataleos y manotazos. Todo formaba parte de su plan de fuga. Él, desde la enfermería, accionaría la segunda fase. Pero recordó sus abusos y lo empezó a olvidar #mismofinal",Narratorio,Twitter Web Client,1,2
2129,"El martes saldré a la calle para asustar a todos. Correré entre sus piernas, chillaré histérico haciéndoles huir, me da igual que sean gigantes, yo soy el digno descendiente del rey de las ratas.
#martesmge",Narratorio,Twitter Web Client,1,9
2130,"Decidió cambiar de vida. Comenzó haciéndose zurdo, después cambió de país, de profesión, de amigos, de gustos. Pero al terminar de día, ese niño interior desprotegido seguía ahí. #monoficción",Narratorio,Twitter Web Client,1,4
2131,Al caer la noche millones de flores poblaban el desierto hasta el amanecer. #juevesconcuento,Narratorio,Twitter Web Client,1,2
2132,"-Pero ella salvó al planeta de una invasión... ¿Por qué la denostaron? ¿ Por ser lesbiana?
-No, eso no fue nunca un problema. Más bien por ser mujer.",Narratorio,TweetDeck,1,2
2133,"IDUS DE MARZO
-El martes saldré a la calle – respondió César retando a los augurios.
Y salió, vaya si salió. Pero ya no volvió a entrar. #martesmge",Narratorio,Twitter Web Client,1,5
2134,"-El martes saldré a la calle con los calzoncillos por encima de los pantalones, afirmó un Clark bromista.
Hombre de honor cumplió con su palabra pero lo hizo volando, para que no le reconocieran. Ese día nació Superman. #martesmge",Narratorio,Twitter Web Client,1,6
2135,@Vitabronte @Franicie @cristia06766169 @fraoneto @fargosi @vozciudadana3 @AlberdianoArg @DoctoratLaw @GallagheristaOk @SergioFDoormann @AgustinLaje @NickyMarquez1 @GeorgeMartynez @edufeiok @AndyWennerOK @OzzY_64 @martinno79 @AgustinMarraTw @rohte_agustin @artumorishigue Muchas gracias,Narratorio,Twitter for Android,1,1
2136,"-El martes saldré a la calle- le dijo a su terapeuta.
Cuando le llamó para ver el resultado le recordó que no le dijo de qué año. Era mañosito el agorafóbico. #martesmge",Narratorio,Twitter Web Client,1,8
2137,Estaba condenado desde que la vio. Su sonrisa era letal. #juevesconcuento,Narratorio,TweetDeck,1,0
2138,"Prometió no llamar más, olvidarse de ella, que su corazón sanara. Pero escuchó su voz aquella mañana escuchó su voz, y esa promesa que se hizo a sí mismo aquel convencimiento lo empezó a olvidar. #mismofinal",Narratorio,Twitter Web Client,1,2
2139,"“Que cada uno siga si camino”, le dijo. Iluso, ella nunca se apartó del suyo y nunca quiso transitar el tuyo, mucho menos hacer un sendero en la pradera al que llamar nuestro. #monoficción.",Narratorio,Twitter Web Client,1,3
2140,@M_Floser ¿Qué futuro le ves a la microficción?,Narratorio,Twitter Web Client,1,2
2141,"-El martes saldré a la calle a conquistarte, con serenata y flores – me dije entusiasmado.
Lo peor no fue el aguacero que cayó, sino el que me ocasionaste con tu desdén.
#martesmge",Narratorio,Twitter Web Client,1,4
2142,"@herrera_fk Tienes razón...
-Silencio- susurró con gritos ahogados.
Un círculo luminoso luz pasó por encima suyo. Segundos después les iluminaba.
Corrieron como nunca, cayeron muertos justo antes de llegar al bosque.
#cuentosin",Narratorio,Twitter Web Client,1,1
2143,"La gata miraba atentamente el rincón vacío de la habitación en el que te vio apoyada por última vez, sonriendo, oculta en las sombras mientras esperabas ansiosa a que llegara para matarme. ¿Sería sororidad o melancolía? #Apartirde10palabras",Narratorio,Twitter Web Client,1,1
2144,https://t.co/sgccMMyjES,Narratorio,Twitter Web Client,1,4
2145,"La gata miraba atentamente el rincón vacío de la habitación. Mientras, el fantasma no se atrevía a materializarse, no quería ser atacado y que le destrozaran su sábana nueva. #Apartirde10palabras",Narratorio,Twitter Web Client,1,4
2146,"Le bastaba con retirarse el cabello con la yema de los dedos o con una tímida sonrisa para que se arrodillaran ante ella. Y ya que estaban ahí, era tan tentador, estaba tan a la altura, que solo podían continuar con la lengua, #jueverotic",Narratorio,Twitter Web Client,1,4
2147,"Todos los ex en su haber eran poetas; beodos, incomprendidos y turbulentos. Desde joven supo que le gustaba la mala vida.",Narratorio,TweetDeck,1,7
2148,"-Se trata de un error. Revisé de nuevo.
-No señora, su marido sobrevivirá.
-Pero me dijeron que era un veneno infalible.",Narratorio,TweetDeck,1,8
2149,Los políticos de todo el mundo por fin se pusieron de acuerdo en algo: repartirse los días del mundial en los que harían sus reformas de privatización. #Monoficción,Narratorio,Twitter Web Client,1,5
2150,Su mujer ansiaba que fuera a ver el fútbol. Era cuando ella podía ver a su amante. #Monoficción,Narratorio,Twitter Web Client,1,5
2151,"Se besaron despacio, sin prisa, mientras el mar les lamía. Aquel trío nocturno contaba con un anónimo espectador, así que los amantes, sin saberlo, hicieron un cuarteto. #jueverotic",Narratorio,Twitter Web Client,1,4
2152,"El martes saldré a la calle a creer encontrarte varias veces entre cientos de personas sin buscarte, a recordar nuestros viajes en autobús, pegado el uno al otro, a mojarme bajo la lluvia e imaginar que saltas charcos a mi lado. El martes volveré a extrañarte. #martesmge",Narratorio,Twitter Web Client,1,4
2153,"Tus brazos eran un oasis en el desierto. Ahora, una cicatriz que supura pasado. #juevesconcuento",Narratorio,Twitter Web Client,1,5
2154,El poeta empezó a escribir una enérgica carta de queja por el trato recibido y acabó siendo un soneto sobre la fragilidad.,Narratorio,TweetDeck,1,8
2155,"La creatividad de los empleados quedó demostrada durante el mundial, cuando desaparecieron a las horas de los partidos. #Monoficción",Narratorio,Twitter Web Client,1,4
2156,Aún no sé había inventado la excusa de que fue a por tabaco así que Phileas Fogg optó por la famosa vuelta al mundo.,Narratorio,TweetDeck,1,8
2157,"-Cariño, no juegues con los gusanos, es asqueroso.
-es que no dejan de salirme de la tripa, mamá.",Narratorio,TweetDeck,1,4
2158,"Gritaba al mundo que quería alas para poder volar, vivir de sentimientos etéreos, pero por mucho que lo intentara no podía dejar de convertirlos en piedra. #mismofinal",Narratorio,Twitter Web Client,1,6
2159,https://t.co/ckxpHNdRZa,Narratorio,Twitter Web Client,1,3
2160,"Lo mejor del mundial era que podía pasear por las calles a la hora de los partidos hasta que eliminaran a la selección de su país sin que su misantropía saliera a flote. 
#Monoficción",Narratorio,Twitter Web Client,1,2
2161,Siempre era el malo de la película y cualquier mérito era ajeno.Sólo podía ser o el padre de un adolescente o un editor.,Narratorio,TweetDeck,1,5
2162,"Vivía la monogamia de modo alternativo. Sacaba todo el jugo a tener un enamorado que la cautivaba con dulces palabras, con detalles, con escritos. De todo lo demás se ocupaba su marido. #monoficción",Narratorio,Twitter Web Client,1,3
2163,No había corazón que se le resistiera. Era un proceso lento y doloroso pero inevitable. Por mucho que lo intentara no podía dejar de convertirlos en piedra. #mismofinal,Narratorio,Twitter Web Client,1,5
